Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 00:24:06.397000,BOT,77,0 days 00:01:30.003000,11.0,1.0,,,0 days 00:00:29.943000,0 days 00:00:23.944000,0 days 00:00:36.116000,0 days 00:23:06.329000,0 days 00:23:30.273000,0 days 00:24:06.389000,273.0,291.0,286.0,283.0,True,ULTRASOFT,13.0,False,Mercedes,0 days 00:22:36.394000,2018-03-25 05:28:47.575,1,13.0,False,,False,True
0 days 00:25:36.530000,BOT,77,0 days 00:01:30.133000,12.0,1.0,,,0 days 00:00:29.916000,0 days 00:00:23.986000,0 days 00:00:36.231000,0 days 00:24:36.305000,0 days 00:25:00.291000,0 days 00:25:36.522000,,294.0,288.0,286.0,False,ULTRASOFT,14.0,False,Mercedes,0 days 00:24:06.397000,2018-03-25 05:30:17.578,1,13.0,False,,False,True
0 days 00:27:06.627000,BOT,77,0 days 00:01:30.097000,13.0,1.0,,,0 days 00:00:30.071000,0 days 00:00:24.038000,0 days 00:00:35.988000,0 days 00:26:06.593000,0 days 00:26:30.631000,0 days 00:27:06.619000,271.0,295.0,299.0,290.0,False,ULTRASOFT,15.0,False,Mercedes,0 days 00:25:36.530000,2018-03-25 05:31:47.711,1,13.0,False,,False,True
0 days 00:28:37.175000,BOT,77,0 days 00:01:30.548000,14.0,1.0,,,0 days 00:00:30.243000,0 days 00:00:24.123000,0 days 00:00:36.182000,0 days 00:27:36.862000,0 days 00:28:00.985000,0 days 00:28:37.167000,,294.0,298.0,301.0,False,ULTRASOFT,16.0,False,Mercedes,0 days 00:27:06.627000,2018-03-25 05:33:17.808,1,13.0,False,,False,True
0 days 00:30:07.836000,BOT,77,0 days 00:01:30.661000,15.0,1.0,,,0 days 00:00:30.277000,0 days 00:00:24.160000,0 days 00:00:36.224000,0 days 00:29:07.444000,0 days 00:29:31.604000,0 days 00:30:07.828000,272.0,292.0,294.0,,False,ULTRASOFT,17.0,False,Mercedes,0 days 00:28:37.175000,2018-03-25 05:34:48.356,1,13.0,False,,False,True
0 days 00:31:37.897000,BOT,77,0 days 00:01:30.061000,16.0,1.0,,,0 days 00:00:30.041000,0 days 00:00:24.004000,0 days 00:00:36.016000,0 days 00:30:37.869000,0 days 00:31:01.873000,0 days 00:31:37.889000,273.0,293.0,299.0,297.0,False,ULTRASOFT,18.0,False,Mercedes,0 days 00:30:07.836000,2018-03-25 05:36:19.017,1,13.0,False,,False,True
0 days 00:33:08.434000,BOT,77,0 days 00:01:30.537000,17.0,1.0,,,0 days 00:00:30.308000,0 days 00:00:24.173000,0 days 00:00:36.056000,0 days 00:32:08.197000,0 days 00:32:32.370000,0 days 00:33:08.426000,280.0,297.0,298.0,296.0,False,ULTRASOFT,19.0,False,Mercedes,0 days 00:31:37.897000,2018-03-25 05:37:49.078,1,13.0,False,,False,True
0 days 00:34:38.721000,BOT,77,0 days 00:01:30.287000,18.0,1.0,,,0 days 00:00:30.071000,0 days 00:00:24.243000,0 days 00:00:35.973000,0 days 00:33:38.497000,0 days 00:34:02.740000,0 days 00:34:38.713000,272.0,293.0,296.0,307.0,False,ULTRASOFT,20.0,False,Mercedes,0 days 00:33:08.434000,2018-03-25 05:39:19.615,1,13.0,False,,False,True
0 days 00:36:09.744000,BOT,77,0 days 00:01:31.023000,19.0,1.0,,,0 days 00:00:30.448000,0 days 00:00:24.300000,0 days 00:00:36.275000,0 days 00:35:09.161000,0 days 00:35:33.461000,0 days 00:36:09.736000,266.0,283.0,293.0,288.0,False,ULTRASOFT,21.0,False,Mercedes,0 days 00:34:38.721000,2018-03-25 05:40:49.902,1,13.0,False,,False,True
0 days 00:37:40.401000,BOT,77,0 days 00:01:30.657000,20.0,1.0,,,0 days 00:00:30.052000,0 days 00:00:24.334000,0 days 00:00:36.271000,0 days 00:36:39.788000,0 days 00:37:04.122000,0 days 00:37:40.393000,259.0,288.0,285.0,280.0,False,ULTRASOFT,22.0,False,Mercedes,0 days 00:36:09.744000,2018-03-25 05:42:20.925,1,13.0,False,,False,True
0 days 00:39:10.130000,BOT,77,0 days 00:01:29.729000,21.0,1.0,,,0 days 00:00:30.196000,0 days 00:00:23.866000,0 days 00:00:35.667000,0 days 00:38:10.589000,0 days 00:38:34.455000,0 days 00:39:10.122000,269.0,295.0,300.0,286.0,True,ULTRASOFT,23.0,False,Mercedes,0 days 00:37:40.401000,2018-03-25 05:43:51.582,1,12.0,False,,False,True
0 days 00:40:41.471000,BOT,77,0 days 00:01:31.341000,22.0,1.0,,,0 days 00:00:30.566000,0 days 00:00:24.200000,0 days 00:00:36.575000,0 days 00:39:40.688000,0 days 00:40:04.888000,0 days 00:40:41.463000,276.0,295.0,297.0,296.0,False,ULTRASOFT,24.0,False,Mercedes,0 days 00:39:10.130000,2018-03-25 05:45:21.311,1,11.0,False,,False,True
0 days 00:42:11.729000,BOT,77,0 days 00:01:30.258000,23.0,1.0,,,0 days 00:00:30.137000,0 days 00:00:24.102000,0 days 00:00:36.019000,0 days 00:41:11.600000,0 days 00:41:35.702000,0 days 00:42:11.721000,273.0,291.0,296.0,309.0,False,ULTRASOFT,25.0,False,Mercedes,0 days 00:40:41.471000,2018-03-25 05:46:52.652,12,10.0,False,,False,True
0 days 00:43:42.886000,BOT,77,0 days 00:01:31.157000,24.0,1.0,,,0 days 00:00:30.605000,0 days 00:00:24.401000,0 days 00:00:36.151000,0 days 00:42:42.326000,0 days 00:43:06.727000,0 days 00:43:42.878000,263.0,290.0,285.0,306.0,False,ULTRASOFT,26.0,False,Mercedes,0 days 00:42:11.729000,2018-03-25 05:48:22.910,21,8.0,False,,False,True
0 days 00:45:29.435000,BOT,77,0 days 00:01:46.549000,25.0,1.0,,0 days 00:45:10.528000,0 days 00:00:29.468000,0 days 00:00:23.851000,0 days 00:00:53.230000,0 days 00:44:12.346000,0 days 00:44:36.197000,0 days 00:45:29.427000,268.0,288.0,,297.0,False,ULTRASOFT,27.0,False,Mercedes,0 days 00:43:42.886000,2018-03-25 05:49:54.067,126,9.0,False,,False,False
0 days 00:47:37.611000,BOT,77,0 days 00:02:08.176000,26.0,2.0,0 days 00:45:32.300000,,0 days 00:00:45.731000,0 days 00:00:32.939000,0 days 00:00:49.506000,0 days 00:46:15.158000,0 days 00:46:48.097000,0 days 00:47:37.603000,164.0,191.0,188.0,215.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:45:29.435000,2018-03-25 05:51:40.616,6,9.0,False,,False,False
0 days 00:49:42.107000,BOT,77,0 days 00:02:04.496000,27.0,2.0,,,0 days 00:00:41.898000,0 days 00:00:32.569000,0 days 00:00:50.029000,0 days 00:48:19.501000,0 days 00:48:52.070000,0 days 00:49:42.099000,225.0,201.0,212.0,203.0,False,SUPERSOFT,2.0,True,Mercedes,0 days 00:47:37.611000,2018-03-25 05:53:48.792,64,9.0,False,,False,False
0 days 00:51:44.640000,BOT,77,0 days 00:02:02.533000,28.0,2.0,,,0 days 00:00:42.431000,0 days 00:00:32.819000,0 days 00:00:47.283000,0 days 00:50:24.530000,0 days 00:50:57.349000,0 days 00:51:44.632000,153.0,234.0,258.0,199.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 00:49:42.107000,2018-03-25 05:55:53.288,4,9.0,False,,False,False
0 days 00:53:28.061000,BOT,77,0 days 00:01:43.421000,29.0,2.0,,,0 days 00:00:36.509000,0 days 00:00:27.323000,0 days 00:00:39.589000,0 days 00:52:21.141000,0 days 00:52:48.464000,0 days 00:53:28.053000,204.0,241.0,261.0,186.0,False,SUPERSOFT,4.0,True,Mercedes,0 days 00:51:44.640000,2018-03-25 05:57:55.821,4,9.0,False,,False,False
0 days 00:55:24.504000,BOT,77,0 days 00:01:56.443000,30.0,2.0,,,0 days 00:00:33.725000,0 days 00:00:27.077000,0 days 00:00:55.641000,0 days 00:54:01.778000,0 days 00:54:28.855000,0 days 00:55:24.496000,257.0,279.0,163.0,185.0,False,SUPERSOFT,5.0,True,Mercedes,0 days 00:53:28.061000,2018-03-25 05:59:39.242,4,9.0,False,,False,False
0 days 00:57:33.447000,BOT,77,0 days 00:02:08.943000,31.0,2.0,,,0 days 00:00:43.114000,0 days 00:00:35.298000,0 days 00:00:50.531000,0 days 00:56:07.610000,0 days 00:56:42.908000,0 days 00:57:33.439000,104.0,147.0,295.0,173.0,False,SUPERSOFT,6.0,True,Mercedes,0 days 00:55:24.504000,2018-03-25 06:01:35.685,41,9.0,False,,False,False
0 days 00:59:04.721000,BOT,77,0 days 00:01:31.274000,32.0,2.0,,,0 days 00:00:31.351000,0 days 00:00:24.191000,0 days 00:00:35.732000,0 days 00:58:04.790000,0 days 00:58:28.981000,0 days 00:59:04.713000,279.0,303.0,291.0,263.0,False,SUPERSOFT,7.0,True,Mercedes,0 days 00:57:33.447000,2018-03-25 06:03:44.628,1,9.0,False,,False,True
0 days 01:00:34.494000,BOT,77,0 days 00:01:29.773000,33.0,2.0,,,0 days 00:00:30.301000,0 days 00:00:23.895000,0 days 00:00:35.577000,0 days 00:59:35.014000,0 days 00:59:58.909000,0 days 01:00:34.486000,266.0,301.0,287.0,289.0,False,SUPERSOFT,8.0,True,Mercedes,0 days 00:59:04.721000,2018-03-25 06:05:15.902,1,9.0,False,,False,True
0 days 01:02:03.741000,BOT,77,0 days 00:01:29.247000,34.0,2.0,,,0 days 00:00:29.956000,0 days 00:00:23.938000,0 days 00:00:35.353000,0 days 01:01:04.442000,0 days 01:01:28.380000,0 days 01:02:03.733000,270.0,294.0,302.0,280.0,True,SUPERSOFT,9.0,True,Mercedes,0 days 01:00:34.494000,2018-03-25 06:06:45.675,1,9.0,False,,False,True
0 days 01:03:32.256000,BOT,77,0 days 00:01:28.515000,35.0,2.0,,,0 days 00:00:29.570000,0 days 00:00:23.829000,0 days 00:00:35.116000,0 days 01:02:33.303000,0 days 01:02:57.132000,0 days 01:03:32.248000,265.0,291.0,289.0,317.0,True,SUPERSOFT,10.0,True,Mercedes,0 days 01:02:03.741000,2018-03-25 06:08:14.922,1,8.0,False,,False,True
0 days 01:05:00.535000,BOT,77,0 days 00:01:28.279000,36.0,2.0,,,0 days 00:00:29.328000,0 days 00:00:23.665000,0 days 00:00:35.286000,0 days 01:04:01.576000,0 days 01:04:25.241000,0 days 01:05:00.527000,271.0,296.0,288.0,292.0,True,SUPERSOFT,11.0,True,Mercedes,0 days 01:03:32.256000,2018-03-25 06:09:43.437,1,8.0,False,,False,True
0 days 01:06:28.665000,BOT,77,0 days 00:01:28.130000,37.0,2.0,,,0 days 00:00:29.394000,0 days 00:00:23.550000,0 days 00:00:35.186000,0 days 01:05:29.921000,0 days 01:05:53.471000,0 days 01:06:28.657000,276.0,297.0,299.0,287.0,True,SUPERSOFT,12.0,True,Mercedes,0 days 01:05:00.535000,2018-03-25 06:11:11.716,1,8.0,False,,False,True
0 days 01:07:56.728000,BOT,77,0 days 00:01:28.063000,38.0,2.0,,,0 days 00:00:29.312000,0 days 00:00:23.759000,0 days 00:00:34.992000,0 days 01:06:57.969000,0 days 01:07:21.728000,0 days 01:07:56.720000,283.0,298.0,298.0,302.0,True,SUPERSOFT,13.0,True,Mercedes,0 days 01:06:28.665000,2018-03-25 06:12:39.846,1,8.0,False,,False,True
0 days 01:09:25.064000,BOT,77,0 days 00:01:28.336000,39.0,2.0,,,0 days 00:00:29.343000,0 days 00:00:23.774000,0 days 00:00:35.219000,0 days 01:08:26.063000,0 days 01:08:49.837000,0 days 01:09:25.056000,271.0,287.0,300.0,300.0,False,SUPERSOFT,14.0,True,Mercedes,0 days 01:07:56.728000,2018-03-25 06:14:07.909,1,8.0,False,,False,True
0 days 01:10:53.798000,BOT,77,0 days 00:01:28.734000,40.0,2.0,,,0 days 00:00:29.562000,0 days 00:00:23.871000,0 days 00:00:35.301000,0 days 01:09:54.618000,0 days 01:10:18.489000,0 days 01:10:53.790000,266.0,293.0,286.0,293.0,False,SUPERSOFT,15.0,True,Mercedes,0 days 01:09:25.064000,2018-03-25 06:15:36.245,1,8.0,False,,False,True
0 days 01:12:21.767000,BOT,77,0 days 00:01:27.969000,41.0,2.0,,,0 days 00:00:29.495000,0 days 00:00:23.401000,0 days 00:00:35.073000,0 days 01:11:23.285000,0 days 01:11:46.686000,0 days 01:12:21.759000,272.0,299.0,289.0,285.0,True,SUPERSOFT,16.0,True,Mercedes,0 days 01:10:53.798000,2018-03-25 06:17:04.979,1,8.0,False,,False,True
0 days 01:13:49.075000,BOT,77,0 days 00:01:27.308000,42.0,2.0,,,0 days 00:00:29.177000,0 days 00:00:23.324000,0 days 00:00:34.807000,0 days 01:12:50.936000,0 days 01:13:14.260000,0 days 01:13:49.067000,282.0,302.0,301.0,294.0,True,SUPERSOFT,17.0,True,Mercedes,0 days 01:12:21.767000,2018-03-25 06:18:32.948,1,8.0,False,,False,True
0 days 01:15:17.122000,BOT,77,0 days 00:01:28.047000,43.0,2.0,,,0 days 00:00:29.454000,0 days 00:00:23.551000,0 days 00:00:35.042000,0 days 01:14:18.521000,0 days 01:14:42.072000,0 days 01:15:17.114000,278.0,303.0,301.0,312.0,False,SUPERSOFT,18.0,True,Mercedes,0 days 01:13:49.075000,2018-03-25 06:20:00.256,1,8.0,False,,False,True
0 days 01:16:45.598000,BOT,77,0 days 00:01:28.476000,44.0,2.0,,,0 days 00:00:29.399000,0 days 00:00:23.828000,0 days 00:00:35.249000,0 days 01:15:46.513000,0 days 01:16:10.341000,0 days 01:16:45.590000,270.0,295.0,289.0,317.0,False,SUPERSOFT,19.0,True,Mercedes,0 days 01:15:17.122000,2018-03-25 06:21:28.303,1,8.0,False,,False,True
0 days 01:18:14.197000,BOT,77,0 days 00:01:28.599000,45.0,2.0,,,0 days 00:00:29.666000,0 days 00:00:23.629000,0 days 00:00:35.304000,0 days 01:17:15.256000,0 days 01:17:38.885000,0 days 01:18:14.189000,267.0,296.0,289.0,282.0,False,SUPERSOFT,20.0,True,Mercedes,0 days 01:16:45.598000,2018-03-25 06:22:56.779,1,8.0,False,,False,True
0 days 01:19:42.197000,BOT,77,0 days 00:01:28,46.0,2.0,,,0 days 00:00:29.518000,0 days 00:00:23.481000,0 days 00:00:35.001000,0 days 01:18:43.707000,0 days 01:19:07.188000,0 days 01:19:42.189000,271.0,294.0,290.0,289.0,False,SUPERSOFT,21.0,True,Mercedes,0 days 01:18:14.197000,2018-03-25 06:24:25.378,1,8.0,False,,False,True
0 days 01:21:09.320000,BOT,77,0 days 00:01:27.123000,47.0,2.0,,,0 days 00:00:29.060000,0 days 00:00:23.278000,0 days 00:00:34.785000,0 days 01:20:11.249000,0 days 01:20:34.527000,0 days 01:21:09.312000,277.0,302.0,306.0,295.0,True,SUPERSOFT,22.0,True,Mercedes,0 days 01:19:42.197000,2018-03-25 06:25:53.378,1,8.0,False,,False,True
0 days 01:22:37.671000,BOT,77,0 days 00:01:28.351000,48.0,2.0,,,0 days 00:00:29.356000,0 days 00:00:23.804000,0 days 00:00:35.191000,0 days 01:21:38.668000,0 days 01:22:02.472000,0 days 01:22:37.663000,283.0,302.0,305.0,318.0,False,SUPERSOFT,23.0,True,Mercedes,0 days 01:21:09.320000,2018-03-25 06:27:20.501,1,8.0,False,,False,True
0 days 01:24:06.245000,BOT,77,0 days 00:01:28.574000,49.0,2.0,,,0 days 00:00:29.421000,0 days 00:00:23.556000,0 days 00:00:35.597000,0 days 01:23:07.084000,0 days 01:23:30.640000,0 days 01:24:06.237000,279.0,293.0,301.0,312.0,False,SUPERSOFT,24.0,True,Mercedes,0 days 01:22:37.671000,2018-03-25 06:28:48.852,1,8.0,False,,False,True
0 days 01:25:34.726000,BOT,77,0 days 00:01:28.481000,50.0,2.0,,,0 days 00:00:29.447000,0 days 00:00:23.779000,0 days 00:00:35.255000,0 days 01:24:35.684000,0 days 01:24:59.463000,0 days 01:25:34.718000,270.0,295.0,289.0,303.0,False,SUPERSOFT,25.0,True,Mercedes,0 days 01:24:06.245000,2018-03-25 06:30:17.426,1,8.0,False,,False,True
0 days 01:27:02.298000,BOT,77,0 days 00:01:27.572000,51.0,2.0,,,0 days 00:00:29.323000,0 days 00:00:23.460000,0 days 00:00:34.789000,0 days 01:26:04.041000,0 days 01:26:27.501000,0 days 01:27:02.290000,272.0,292.0,288.0,289.0,False,SUPERSOFT,26.0,True,Mercedes,0 days 01:25:34.726000,2018-03-25 06:31:45.907,1,8.0,False,,False,True
0 days 01:28:29.668000,BOT,77,0 days 00:01:27.370000,52.0,2.0,,,0 days 00:00:29.034000,0 days 00:00:23.512000,0 days 00:00:34.824000,0 days 01:27:31.324000,0 days 01:27:54.836000,0 days 01:28:29.660000,273.0,294.0,288.0,290.0,False,SUPERSOFT,27.0,True,Mercedes,0 days 01:27:02.298000,2018-03-25 06:33:13.479,1,8.0,False,,False,True
0 days 01:29:56.932000,BOT,77,0 days 00:01:27.264000,53.0,2.0,,,0 days 00:00:29.339000,0 days 00:00:23.395000,0 days 00:00:34.530000,0 days 01:28:58.999000,0 days 01:29:22.394000,0 days 01:29:56.924000,276.0,299.0,291.0,302.0,False,SUPERSOFT,28.0,True,Mercedes,0 days 01:28:29.668000,2018-03-25 06:34:40.849,1,8.0,False,,False,True
0 days 01:31:23.951000,BOT,77,0 days 00:01:27.019000,54.0,2.0,,,0 days 00:00:29.133000,0 days 00:00:23.278000,0 days 00:00:34.608000,0 days 01:30:26.057000,0 days 01:30:49.335000,0 days 01:31:23.943000,279.0,303.0,302.0,,True,SUPERSOFT,29.0,True,Mercedes,0 days 01:29:56.932000,2018-03-25 06:36:08.113,1,8.0,False,,False,True
0 days 01:32:51.226000,BOT,77,0 days 00:01:27.275000,55.0,2.0,,,0 days 00:00:29.129000,0 days 00:00:23.384000,0 days 00:00:34.762000,0 days 01:31:53.072000,0 days 01:32:16.456000,0 days 01:32:51.218000,281.0,303.0,302.0,316.0,False,SUPERSOFT,30.0,True,Mercedes,0 days 01:31:23.951000,2018-03-25 06:37:35.132,1,8.0,False,,False,True
0 days 01:34:18.392000,BOT,77,0 days 00:01:27.166000,56.0,2.0,,,0 days 00:00:29.131000,0 days 00:00:23.446000,0 days 00:00:34.589000,0 days 01:33:20.349000,0 days 01:33:43.795000,0 days 01:34:18.384000,276.0,299.0,302.0,304.0,False,SUPERSOFT,31.0,True,Mercedes,0 days 01:32:51.226000,2018-03-25 06:39:02.407,1,8.0,False,,False,True
0 days 01:35:46.357000,BOT,77,0 days 00:01:27.965000,57.0,2.0,,,0 days 00:00:28.893000,0 days 00:00:23.451000,0 days 00:00:35.621000,0 days 01:34:47.277000,0 days 01:35:10.728000,0 days 01:35:46.349000,280.0,300.0,288.0,312.0,False,SUPERSOFT,32.0,True,Mercedes,0 days 01:34:18.392000,2018-03-25 06:40:29.573,1,8.0,False,,False,True
0 days 01:37:15.803000,BOT,77,0 days 00:01:29.446000,58.0,2.0,,,0 days 00:00:29.872000,0 days 00:00:24.018000,0 days 00:00:35.556000,0 days 01:36:16.221000,0 days 01:36:40.239000,0 days 01:37:15.795000,269.0,297.0,271.0,289.0,False,SUPERSOFT,33.0,True,Mercedes,0 days 01:35:46.357000,2018-03-25 06:41:57.538,1,8.0,False,,False,True
