Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:16:40.105000,SAI,55,0 days 00:01:18.265000,11.0,1.0,,,0 days 00:00:20.590000,0 days 00:00:36.442000,0 days 00:00:21.233000,0 days 01:15:42.438000,0 days 01:16:18.880000,0 days 01:16:40.113000,197.0,180.0,264.0,280.0,False,HARD,11.0,True,Ferrari,0 days 01:15:21.840000,2023-05-28 13:16:22.817,1,4.0,True,TRACK LIMITS AT TURN 11 LAP 11 ,False,True
0 days 01:17:59.052000,SAI,55,0 days 00:01:18.947000,12.0,1.0,,,0 days 00:00:20.805000,0 days 00:00:37.196000,0 days 00:00:20.946000,0 days 01:17:00.918000,0 days 01:17:38.114000,0 days 01:17:59.060000,196.0,183.0,258.0,280.0,False,HARD,12.0,True,Ferrari,0 days 01:16:40.105000,2023-05-28 13:17:41.082,12,4.0,False,,False,True
0 days 01:19:17.338000,SAI,55,0 days 00:01:18.286000,13.0,1.0,,,0 days 00:00:20.536000,0 days 00:00:36.877000,0 days 00:00:20.873000,0 days 01:18:19.596000,0 days 01:18:56.473000,0 days 01:19:17.346000,197.0,185.0,258.0,279.0,False,HARD,13.0,True,Ferrari,0 days 01:17:59.052000,2023-05-28 13:19:00.029,1,4.0,False,,False,True
0 days 01:20:35.445000,SAI,55,0 days 00:01:18.107000,14.0,1.0,,,0 days 00:00:20.482000,0 days 00:00:36.785000,0 days 00:00:20.840000,0 days 01:19:37.828000,0 days 01:20:14.613000,0 days 01:20:35.453000,196.0,190.0,258.0,280.0,False,HARD,14.0,True,Ferrari,0 days 01:19:17.338000,2023-05-28 13:20:18.315,12,4.0,False,,False,True
0 days 01:21:53.328000,SAI,55,0 days 00:01:17.883000,15.0,1.0,,,0 days 00:00:20.449000,0 days 00:00:36.664000,0 days 00:00:20.770000,0 days 01:20:55.902000,0 days 01:21:32.566000,0 days 01:21:53.336000,200.0,190.0,258.0,280.0,True,HARD,15.0,True,Ferrari,0 days 01:20:35.445000,2023-05-28 13:21:36.422,1,4.0,False,,False,True
0 days 01:23:11.567000,SAI,55,0 days 00:01:18.239000,16.0,1.0,,,0 days 00:00:20.460000,0 days 00:00:36.943000,0 days 00:00:20.836000,0 days 01:22:13.796000,0 days 01:22:50.739000,0 days 01:23:11.575000,197.0,189.0,257.0,280.0,False,HARD,16.0,True,Ferrari,0 days 01:21:53.328000,2023-05-28 13:22:54.305,1,4.0,False,,False,True
0 days 01:24:29.927000,SAI,55,0 days 00:01:18.360000,17.0,1.0,,,0 days 00:00:20.415000,0 days 00:00:36.946000,0 days 00:00:20.999000,0 days 01:23:31.990000,0 days 01:24:08.936000,0 days 01:24:29.935000,199.0,188.0,257.0,280.0,False,HARD,17.0,True,Ferrari,0 days 01:23:11.567000,2023-05-28 13:24:12.544,1,4.0,False,,False,True
0 days 01:25:48.105000,SAI,55,0 days 00:01:18.178000,18.0,1.0,,,0 days 00:00:20.502000,0 days 00:00:36.871000,0 days 00:00:20.805000,0 days 01:24:50.437000,0 days 01:25:27.308000,0 days 01:25:48.113000,,188.0,258.0,280.0,False,HARD,18.0,True,Ferrari,0 days 01:24:29.927000,2023-05-28 13:25:30.904,1,4.0,False,,False,True
0 days 01:27:06.104000,SAI,55,0 days 00:01:17.999000,19.0,1.0,,,0 days 00:00:20.392000,0 days 00:00:36.833000,0 days 00:00:20.774000,0 days 01:26:08.505000,0 days 01:26:45.338000,0 days 01:27:06.112000,201.0,188.0,258.0,280.0,False,HARD,19.0,True,Ferrari,0 days 01:25:48.105000,2023-05-28 13:26:49.082,1,4.0,False,,False,True
0 days 01:28:24.136000,SAI,55,0 days 00:01:18.032000,20.0,1.0,,,0 days 00:00:20.401000,0 days 00:00:36.775000,0 days 00:00:20.856000,0 days 01:27:26.513000,0 days 01:28:03.288000,0 days 01:28:24.144000,199.0,190.0,257.0,280.0,False,HARD,20.0,True,Ferrari,0 days 01:27:06.104000,2023-05-28 13:28:07.081,1,4.0,False,,False,True
0 days 01:29:42.142000,SAI,55,0 days 00:01:18.006000,21.0,1.0,,,0 days 00:00:20.390000,0 days 00:00:36.736000,0 days 00:00:20.880000,0 days 01:28:44.534000,0 days 01:29:21.270000,0 days 01:29:42.150000,,188.0,258.0,281.0,False,HARD,21.0,True,Ferrari,0 days 01:28:24.136000,2023-05-28 13:29:25.113,1,4.0,False,,False,True
0 days 01:31:00.149000,SAI,55,0 days 00:01:18.007000,22.0,1.0,,,0 days 00:00:20.423000,0 days 00:00:36.784000,0 days 00:00:20.800000,0 days 01:30:02.573000,0 days 01:30:39.357000,0 days 01:31:00.157000,198.0,188.0,265.0,281.0,False,HARD,22.0,True,Ferrari,0 days 01:29:42.142000,2023-05-28 13:30:43.119,1,4.0,False,,False,True
0 days 01:32:18.155000,SAI,55,0 days 00:01:18.006000,23.0,1.0,,,0 days 00:00:20.330000,0 days 00:00:36.880000,0 days 00:00:20.796000,0 days 01:31:20.487000,0 days 01:31:57.367000,0 days 01:32:18.163000,197.0,190.0,258.0,281.0,False,HARD,23.0,True,Ferrari,0 days 01:31:00.149000,2023-05-28 13:32:01.126,1,4.0,False,,False,True
0 days 01:33:36.067000,SAI,55,0 days 00:01:17.912000,24.0,1.0,,,0 days 00:00:20.413000,0 days 00:00:36.821000,0 days 00:00:20.678000,0 days 01:32:38.576000,0 days 01:33:15.397000,0 days 01:33:36.075000,201.0,191.0,258.0,281.0,False,HARD,24.0,True,Ferrari,0 days 01:32:18.155000,2023-05-28 13:33:19.132,1,4.0,False,,False,True
0 days 01:34:53.531000,SAI,55,0 days 00:01:17.464000,25.0,1.0,,,0 days 00:00:20.294000,0 days 00:00:36.541000,0 days 00:00:20.629000,0 days 01:33:56.369000,0 days 01:34:32.910000,0 days 01:34:53.539000,,189.0,257.0,280.0,True,HARD,25.0,True,Ferrari,0 days 01:33:36.067000,2023-05-28 13:34:37.044,1,4.0,False,,False,True
0 days 01:36:10.897000,SAI,55,0 days 00:01:17.366000,26.0,1.0,,,0 days 00:00:20.202000,0 days 00:00:36.551000,0 days 00:00:20.613000,0 days 01:35:13.741000,0 days 01:35:50.292000,0 days 01:36:10.905000,202.0,190.0,258.0,280.0,True,HARD,26.0,True,Ferrari,0 days 01:34:53.531000,2023-05-28 13:35:54.508,1,4.0,False,,False,True
0 days 01:37:28.215000,SAI,55,0 days 00:01:17.318000,27.0,1.0,,,0 days 00:00:20.213000,0 days 00:00:36.424000,0 days 00:00:20.681000,0 days 01:36:31.118000,0 days 01:37:07.542000,0 days 01:37:28.223000,201.0,192.0,258.0,281.0,True,HARD,27.0,True,Ferrari,0 days 01:36:10.897000,2023-05-28 13:37:11.874,1,4.0,False,,False,True
0 days 01:38:45.531000,SAI,55,0 days 00:01:17.316000,28.0,1.0,,,0 days 00:00:20.150000,0 days 00:00:36.544000,0 days 00:00:20.622000,0 days 01:37:48.373000,0 days 01:38:24.917000,0 days 01:38:45.539000,,190.0,257.0,280.0,True,HARD,28.0,True,Ferrari,0 days 01:37:28.215000,2023-05-28 13:38:29.192,1,4.0,False,,False,True
0 days 01:40:02.702000,SAI,55,0 days 00:01:17.171000,29.0,1.0,,,0 days 00:00:20.143000,0 days 00:00:36.494000,0 days 00:00:20.534000,0 days 01:39:05.682000,0 days 01:39:42.176000,0 days 01:40:02.710000,202.0,188.0,258.0,280.0,True,HARD,29.0,True,Ferrari,0 days 01:38:45.531000,2023-05-28 13:39:46.508,1,4.0,False,,False,True
0 days 01:41:19.922000,SAI,55,0 days 00:01:17.220000,30.0,1.0,,,0 days 00:00:20.161000,0 days 00:00:36.514000,0 days 00:00:20.545000,0 days 01:40:22.871000,0 days 01:40:59.385000,0 days 01:41:19.930000,203.0,192.0,258.0,280.0,False,HARD,30.0,True,Ferrari,0 days 01:40:02.702000,2023-05-28 13:41:03.679,1,4.0,False,,False,True
0 days 01:42:37.387000,SAI,55,0 days 00:01:17.465000,31.0,1.0,,,0 days 00:00:20.157000,0 days 00:00:36.592000,0 days 00:00:20.716000,0 days 01:41:40.087000,0 days 01:42:16.679000,0 days 01:42:37.395000,202.0,187.0,258.0,281.0,False,HARD,31.0,True,Ferrari,0 days 01:41:19.922000,2023-05-28 13:42:20.899,1,4.0,False,,False,True
0 days 01:43:54.567000,SAI,55,0 days 00:01:17.180000,32.0,1.0,,,0 days 00:00:20.196000,0 days 00:00:36.534000,0 days 00:00:20.450000,0 days 01:42:57.591000,0 days 01:43:34.125000,0 days 01:43:54.575000,203.0,190.0,257.0,281.0,False,HARD,32.0,True,Ferrari,0 days 01:42:37.387000,2023-05-28 13:43:38.364,1,3.0,False,,False,True
0 days 01:45:28.179000,SAI,55,0 days 00:01:33.612000,33.0,1.0,,0 days 01:45:04.670000,0 days 00:00:20.097000,0 days 00:00:36.115000,0 days 00:00:37.400000,0 days 01:44:14.672000,0 days 01:44:50.787000,0 days 01:45:28.187000,205.0,194.0,,279.0,False,HARD,33.0,True,Ferrari,0 days 01:43:54.567000,2023-05-28 13:44:55.544,1,6.0,False,,False,False
0 days 01:46:48.946000,SAI,55,0 days 00:01:20.767000,34.0,2.0,0 days 01:45:28.904000,,0 days 00:00:23.131000,0 days 00:00:36.729000,0 days 00:00:20.907000,0 days 01:45:51.318000,0 days 01:46:28.047000,0 days 01:46:48.954000,199.0,186.0,257.0,281.0,False,MEDIUM,1.0,True,Ferrari,0 days 01:45:28.179000,2023-05-28 13:46:29.156,1,7.0,False,,False,False
0 days 01:48:05.574000,SAI,55,0 days 00:01:16.628000,35.0,2.0,,,0 days 00:00:20.045000,0 days 00:00:36.092000,0 days 00:00:20.491000,0 days 01:47:08.999000,0 days 01:47:45.091000,0 days 01:48:05.582000,205.0,190.0,258.0,282.0,True,MEDIUM,2.0,True,Ferrari,0 days 01:46:48.946000,2023-05-28 13:47:49.923,1,7.0,False,,False,True
0 days 01:49:23.553000,SAI,55,0 days 00:01:17.979000,36.0,2.0,,,0 days 00:00:20.577000,0 days 00:00:36.864000,0 days 00:00:20.538000,0 days 01:48:26.159000,0 days 01:49:03.023000,0 days 01:49:23.561000,197.0,190.0,258.0,281.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:48:05.574000,2023-05-28 13:49:06.551,1,7.0,False,,False,True
0 days 01:50:41.118000,SAI,55,0 days 00:01:17.565000,37.0,2.0,,,0 days 00:00:20.276000,0 days 00:00:36.516000,0 days 00:00:20.773000,0 days 01:49:43.837000,0 days 01:50:20.353000,0 days 01:50:41.126000,200.0,188.0,258.0,281.0,False,MEDIUM,4.0,True,Ferrari,0 days 01:49:23.553000,2023-05-28 13:50:24.530,1,7.0,False,,False,True
0 days 01:51:57.904000,SAI,55,0 days 00:01:16.786000,38.0,2.0,,,0 days 00:00:20.022000,0 days 00:00:36.221000,0 days 00:00:20.543000,0 days 01:51:01.148000,0 days 01:51:37.369000,0 days 01:51:57.912000,205.0,189.0,258.0,281.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:50:41.118000,2023-05-28 13:51:42.095,1,7.0,False,,False,True
0 days 01:53:15.079000,SAI,55,0 days 00:01:17.175000,39.0,2.0,,,0 days 00:00:20.233000,0 days 00:00:36.431000,0 days 00:00:20.511000,0 days 01:52:18.145000,0 days 01:52:54.576000,0 days 01:53:15.087000,204.0,188.0,259.0,282.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:51:57.904000,2023-05-28 13:52:58.881,1,7.0,False,,False,True
0 days 01:54:32.102000,SAI,55,0 days 00:01:17.023000,40.0,2.0,,,0 days 00:00:20.122000,0 days 00:00:36.431000,0 days 00:00:20.470000,0 days 01:53:35.209000,0 days 01:54:11.640000,0 days 01:54:32.110000,203.0,192.0,258.0,283.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:53:15.079000,2023-05-28 13:54:16.056,1,7.0,False,,False,True
0 days 01:55:48.753000,SAI,55,0 days 00:01:16.651000,41.0,2.0,,,0 days 00:00:20.007000,0 days 00:00:36.156000,0 days 00:00:20.488000,0 days 01:54:52.117000,0 days 01:55:28.273000,0 days 01:55:48.761000,204.0,191.0,259.0,281.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:54:32.102000,2023-05-28 13:55:33.079,1,7.0,False,,False,True
0 days 01:57:05.220000,SAI,55,0 days 00:01:16.467000,42.0,2.0,,,0 days 00:00:20.085000,0 days 00:00:36.003000,0 days 00:00:20.379000,0 days 01:56:08.846000,0 days 01:56:44.849000,0 days 01:57:05.228000,205.0,192.0,260.0,283.0,True,MEDIUM,9.0,True,Ferrari,0 days 01:55:48.753000,2023-05-28 13:56:49.730,1,7.0,False,,False,True
0 days 01:58:21.669000,SAI,55,0 days 00:01:16.449000,43.0,2.0,,,0 days 00:00:20.016000,0 days 00:00:36.171000,0 days 00:00:20.262000,0 days 01:57:25.244000,0 days 01:58:01.415000,0 days 01:58:21.677000,206.0,192.0,260.0,283.0,True,MEDIUM,10.0,True,Ferrari,0 days 01:57:05.220000,2023-05-28 13:58:06.197,1,7.0,False,,False,True
0 days 01:59:39.429000,SAI,55,0 days 00:01:17.760000,44.0,2.0,,,0 days 00:00:20.063000,0 days 00:00:36.889000,0 days 00:00:20.808000,0 days 01:58:41.740000,0 days 01:59:18.629000,0 days 01:59:39.437000,200.0,188.0,259.0,284.0,False,MEDIUM,11.0,True,Ferrari,0 days 01:58:21.669000,2023-05-28 13:59:22.646,1,6.0,False,,False,True
0 days 02:00:56.575000,SAI,55,0 days 00:01:17.146000,45.0,2.0,,,0 days 00:00:20.158000,0 days 00:00:36.414000,0 days 00:00:20.574000,0 days 01:59:59.595000,0 days 02:00:36.009000,0 days 02:00:56.583000,204.0,190.0,259.0,283.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:59:39.429000,2023-05-28 14:00:40.406,1,6.0,False,,False,True
0 days 02:02:13.795000,SAI,55,0 days 00:01:17.220000,46.0,2.0,,,0 days 00:00:20.165000,0 days 00:00:36.446000,0 days 00:00:20.609000,0 days 02:01:16.748000,0 days 02:01:53.194000,0 days 02:02:13.803000,203.0,192.0,259.0,283.0,False,MEDIUM,13.0,True,Ferrari,0 days 02:00:56.575000,2023-05-28 14:01:57.552,1,6.0,False,,False,True
0 days 02:03:30.527000,SAI,55,0 days 00:01:16.732000,47.0,2.0,,,0 days 00:00:19.971000,0 days 00:00:36.344000,0 days 00:00:20.417000,0 days 02:02:33.774000,0 days 02:03:10.118000,0 days 02:03:30.535000,205.0,192.0,259.0,283.0,False,MEDIUM,14.0,True,Ferrari,0 days 02:02:13.795000,2023-05-28 14:03:14.772,1,5.0,False,,False,True
0 days 02:04:47.088000,SAI,55,0 days 00:01:16.561000,48.0,2.0,,,0 days 00:00:19.911000,0 days 00:00:36.340000,0 days 00:00:20.310000,0 days 02:03:50.446000,0 days 02:04:26.786000,0 days 02:04:47.096000,206.0,193.0,259.0,283.0,False,MEDIUM,15.0,True,Ferrari,0 days 02:03:30.527000,2023-05-28 14:04:31.504,1,5.0,False,,False,True
0 days 02:06:04.102000,SAI,55,0 days 00:01:17.014000,49.0,2.0,,,0 days 00:00:20.044000,0 days 00:00:36.254000,0 days 00:00:20.716000,0 days 02:05:07.140000,0 days 02:05:43.394000,0 days 02:06:04.110000,204.0,191.0,258.0,284.0,False,MEDIUM,16.0,True,Ferrari,0 days 02:04:47.088000,2023-05-28 14:05:48.065,1,5.0,False,,False,True
0 days 02:07:21.019000,SAI,55,0 days 00:01:16.917000,50.0,2.0,,,0 days 00:00:19.994000,0 days 00:00:36.438000,0 days 00:00:20.485000,0 days 02:06:24.104000,0 days 02:07:00.542000,0 days 02:07:21.027000,205.0,192.0,260.0,285.0,False,MEDIUM,17.0,True,Ferrari,0 days 02:06:04.102000,2023-05-28 14:07:05.079,1,5.0,False,,False,True
0 days 02:08:40.032000,SAI,55,0 days 00:01:19.013000,51.0,2.0,,,0 days 00:00:20.198000,0 days 00:00:37.492000,0 days 00:00:21.323000,0 days 02:07:41.225000,0 days 02:08:18.717000,0 days 02:08:40.040000,199.0,182.0,260.0,285.0,False,MEDIUM,18.0,True,Ferrari,0 days 02:07:21.019000,2023-05-28 14:08:21.996,1,5.0,False,,False,True
0 days 02:10:06.233000,SAI,55,0 days 00:01:26.201000,52.0,2.0,,,0 days 00:00:20.715000,0 days 00:00:42.567000,0 days 00:00:22.919000,0 days 02:09:00.755000,0 days 02:09:43.322000,0 days 02:10:06.241000,165.0,157.0,269.0,288.0,False,MEDIUM,19.0,True,Ferrari,0 days 02:08:40.032000,2023-05-28 14:09:41.009,1,5.0,True,TRACK LIMITS AT TURN 10 LAP 52 ,False,True
0 days 02:11:36.301000,SAI,55,0 days 00:01:30.068000,53.0,2.0,,,0 days 00:00:23.352000,0 days 00:00:44.890000,0 days 00:00:21.826000,0 days 02:10:29.593000,0 days 02:11:14.483000,0 days 02:11:36.309000,129.0,150.0,268.0,284.0,False,MEDIUM,20.0,True,Ferrari,0 days 02:10:06.233000,2023-05-28 14:11:07.210,1,5.0,False,,False,True
0 days 02:13:13.616000,SAI,55,0 days 00:01:37.315000,54.0,2.0,,,0 days 00:00:23.705000,0 days 00:00:48.995000,0 days 00:00:24.615000,0 days 02:12:00.014000,0 days 02:12:49.009000,0 days 02:13:13.624000,,133.0,264.0,271.0,False,MEDIUM,21.0,True,Ferrari,0 days 02:11:36.301000,2023-05-28 14:12:37.278,1,3.0,False,,False,True
0 days 02:15:32.997000,SAI,55,0 days 00:02:19.381000,55.0,2.0,,0 days 02:15:04.653000,0 days 00:00:27.227000,0 days 00:01:01.073000,0 days 00:00:51.081000,0 days 02:13:40.851000,0 days 02:14:41.924000,0 days 02:15:33.005000,122.0,119.0,,233.0,False,MEDIUM,22.0,True,Ferrari,0 days 02:13:13.616000,2023-05-28 14:14:14.593,12,8.0,False,,False,False
0 days 02:17:15.317000,SAI,55,0 days 00:01:42.320000,56.0,3.0,0 days 02:15:33.684000,,0 days 00:00:28.536000,0 days 00:00:47.711000,0 days 00:00:26.073000,0 days 02:16:01.541000,0 days 02:16:49.252000,0 days 02:17:15.325000,133.0,139.0,250.0,266.0,False,INTERMEDIATE,1.0,True,Ferrari,0 days 02:15:32.997000,2023-05-28 14:16:33.974,21,8.0,False,,False,False
0 days 02:18:56.509000,SAI,55,0 days 00:01:41.192000,57.0,3.0,,,0 days 00:00:27.406000,0 days 00:00:47.540000,0 days 00:00:26.246000,0 days 02:17:42.731000,0 days 02:18:30.271000,0 days 02:18:56.517000,124.0,129.0,252.0,268.0,False,INTERMEDIATE,2.0,True,Ferrari,0 days 02:17:15.317000,2023-05-28 14:18:16.294,1,8.0,False,,False,True
0 days 02:20:39.971000,SAI,55,0 days 00:01:43.462000,58.0,3.0,,,0 days 00:00:28.269000,0 days 00:00:47.551000,0 days 00:00:27.642000,0 days 02:19:24.786000,0 days 02:20:12.337000,0 days 02:20:39.979000,133.0,139.0,250.0,264.0,False,INTERMEDIATE,3.0,True,Ferrari,0 days 02:18:56.509000,2023-05-28 14:19:57.486,12,8.0,False,,False,True
0 days 02:22:22.791000,SAI,55,0 days 00:01:42.820000,59.0,3.0,,,0 days 00:00:27.817000,0 days 00:00:48.032000,0 days 00:00:26.971000,0 days 02:21:07.796000,0 days 02:21:55.828000,0 days 02:22:22.799000,121.0,132.0,234.0,264.0,False,INTERMEDIATE,4.0,True,Ferrari,0 days 02:20:39.971000,2023-05-28 14:21:40.948,12,8.0,False,,False,True
0 days 02:24:05.832000,SAI,55,0 days 00:01:43.041000,60.0,3.0,,,0 days 00:00:28.314000,0 days 00:00:47.757000,0 days 00:00:26.970000,0 days 02:22:51.113000,0 days 02:23:38.870000,0 days 02:24:05.840000,125.0,133.0,248.0,269.0,False,INTERMEDIATE,5.0,True,Ferrari,0 days 02:22:22.791000,2023-05-28 14:23:23.768,21,8.0,False,,False,True
0 days 02:25:48.465000,SAI,55,0 days 00:01:42.633000,61.0,3.0,,,0 days 00:00:27.462000,0 days 00:00:48.317000,0 days 00:00:26.854000,0 days 02:24:33.302000,0 days 02:25:21.619000,0 days 02:25:48.473000,130.0,129.0,250.0,263.0,False,INTERMEDIATE,6.0,True,Ferrari,0 days 02:24:05.832000,2023-05-28 14:25:06.809,12,8.0,False,,False,True
0 days 02:27:29.245000,SAI,55,0 days 00:01:40.780000,62.0,3.0,,,0 days 00:00:27.047000,0 days 00:00:47.352000,0 days 00:00:26.381000,0 days 02:26:15.520000,0 days 02:27:02.872000,0 days 02:27:29.253000,132.0,131.0,248.0,271.0,False,INTERMEDIATE,7.0,True,Ferrari,0 days 02:25:48.465000,2023-05-28 14:26:49.442,1,8.0,False,,False,True
0 days 02:29:09.144000,SAI,55,0 days 00:01:39.899000,63.0,3.0,,,0 days 00:00:26.585000,0 days 00:00:47.117000,0 days 00:00:26.197000,0 days 02:27:55.838000,0 days 02:28:42.955000,0 days 02:29:09.152000,140.0,136.0,253.0,274.0,False,INTERMEDIATE,8.0,True,Ferrari,0 days 02:27:29.245000,2023-05-28 14:28:30.222,1,8.0,False,,False,True
0 days 02:30:48.450000,SAI,55,0 days 00:01:39.306000,64.0,3.0,,,0 days 00:00:26.304000,0 days 00:00:46.863000,0 days 00:00:26.139000,0 days 02:29:35.456000,0 days 02:30:22.319000,0 days 02:30:48.458000,139.0,129.0,254.0,274.0,False,INTERMEDIATE,9.0,True,Ferrari,0 days 02:29:09.144000,2023-05-28 14:30:10.121,1,8.0,False,,False,True
0 days 02:32:26.288000,SAI,55,0 days 00:01:37.838000,65.0,3.0,,,0 days 00:00:26.011000,0 days 00:00:46.533000,0 days 00:00:25.294000,0 days 02:31:14.469000,0 days 02:32:01.002000,0 days 02:32:26.296000,136.0,139.0,257.0,270.0,False,INTERMEDIATE,10.0,True,Ferrari,0 days 02:30:48.450000,2023-05-28 14:31:49.427,1,8.0,False,,False,True
0 days 02:34:02.526000,SAI,55,0 days 00:01:36.238000,66.0,3.0,,,0 days 00:00:25.843000,0 days 00:00:45.748000,0 days 00:00:24.647000,0 days 02:32:52.139000,0 days 02:33:37.887000,0 days 02:34:02.534000,146.0,142.0,262.0,277.0,False,INTERMEDIATE,11.0,True,Ferrari,0 days 02:32:26.288000,2023-05-28 14:33:27.265,1,8.0,False,,False,True
0 days 02:35:37.525000,SAI,55,0 days 00:01:34.999000,67.0,3.0,,,0 days 00:00:25.342000,0 days 00:00:45.459000,0 days 00:00:24.198000,0 days 02:34:27.876000,0 days 02:35:13.335000,0 days 02:35:37.533000,142.0,143.0,260.0,277.0,False,INTERMEDIATE,12.0,True,Ferrari,0 days 02:34:02.526000,2023-05-28 14:35:03.503,1,8.0,False,,False,True
0 days 02:37:10.847000,SAI,55,0 days 00:01:33.322000,68.0,3.0,,,0 days 00:00:24.780000,0 days 00:00:45.051000,0 days 00:00:23.491000,0 days 02:36:02.313000,0 days 02:36:47.364000,0 days 02:37:10.855000,148.0,151.0,260.0,278.0,False,INTERMEDIATE,13.0,True,Ferrari,0 days 02:35:37.525000,2023-05-28 14:36:38.502,12,8.0,False,,False,True
