Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:21:00.202000,SAI,55,0 days 00:01:24.107000,13.0,1.0,,,0 days 00:00:29.989000,0 days 00:00:30.358000,0 days 00:00:23.760000,0 days 01:20:06.123000,0 days 01:20:36.481000,0 days 01:21:00.241000,274.0,234.0,241.0,,False,MEDIUM,13.0,True,Ferrari,0 days 01:19:36.095000,2022-07-31 13:20:36.473,1,2.0,False,,False,True
0 days 01:22:24.656000,SAI,55,0 days 00:01:24.454000,14.0,1.0,,,0 days 00:00:29.983000,0 days 00:00:30.284000,0 days 00:00:24.187000,0 days 01:21:30.224000,0 days 01:22:00.508000,0 days 01:22:24.695000,,236.0,242.0,280.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:21:00.202000,2022-07-31 13:22:00.580,1,2.0,False,,False,True
0 days 01:23:49.323000,SAI,55,0 days 00:01:24.667000,15.0,1.0,,,0 days 00:00:30.211000,0 days 00:00:30.570000,0 days 00:00:23.886000,0 days 01:22:54.906000,0 days 01:23:25.476000,0 days 01:23:49.362000,273.0,236.0,242.0,,False,MEDIUM,15.0,True,Ferrari,0 days 01:22:24.656000,2022-07-31 13:23:25.034,1,2.0,False,,False,True
0 days 01:25:14.436000,SAI,55,0 days 00:01:25.113000,16.0,1.0,,,0 days 00:00:30.236000,0 days 00:00:30.837000,0 days 00:00:24.040000,0 days 01:24:19.598000,0 days 01:24:50.435000,0 days 01:25:14.475000,275.0,235.0,244.0,279.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:23:49.323000,2022-07-31 13:24:49.701,1,1.0,False,,False,True
0 days 01:26:41.405000,SAI,55,0 days 00:01:26.969000,17.0,1.0,,0 days 01:26:39.690000,0 days 00:00:29.947000,0 days 00:00:30.711000,0 days 00:00:26.311000,0 days 01:25:44.422000,0 days 01:26:15.133000,0 days 01:26:41.444000,271.0,234.0,,290.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:25:14.436000,2022-07-31 13:26:14.814,1,2.0,False,,False,False
0 days 01:28:25.760000,SAI,55,0 days 00:01:44.355000,18.0,2.0,0 days 01:27:02.513000,,0 days 00:00:49.940000,0 days 00:00:30.645000,0 days 00:00:23.770000,0 days 01:27:31.384000,0 days 01:28:02.029000,0 days 01:28:25.799000,271.0,232.0,248.0,,False,MEDIUM,1.0,True,Ferrari,0 days 01:26:41.405000,2022-07-31 13:27:41.783,1,6.0,False,,False,False
0 days 01:29:49.242000,SAI,55,0 days 00:01:23.482000,19.0,2.0,,,0 days 00:00:29.739000,0 days 00:00:30.230000,0 days 00:00:23.513000,0 days 01:28:55.538000,0 days 01:29:25.768000,0 days 01:29:49.281000,275.0,236.0,242.0,297.0,False,MEDIUM,2.0,True,Ferrari,0 days 01:28:25.760000,2022-07-31 13:29:26.138,1,4.0,False,,False,True
0 days 01:31:12.972000,SAI,55,0 days 00:01:23.730000,20.0,2.0,,,0 days 00:00:30.037000,0 days 00:00:30.301000,0 days 00:00:23.392000,0 days 01:30:19.318000,0 days 01:30:49.619000,0 days 01:31:13.011000,272.0,237.0,241.0,277.0,False,MEDIUM,3.0,True,Ferrari,0 days 01:29:49.242000,2022-07-31 13:30:49.620,1,3.0,False,,False,True
0 days 01:32:36.561000,SAI,55,0 days 00:01:23.589000,21.0,2.0,,,0 days 00:00:29.932000,0 days 00:00:30.102000,0 days 00:00:23.555000,0 days 01:31:42.943000,0 days 01:32:13.045000,0 days 01:32:36.600000,276.0,235.0,243.0,,False,MEDIUM,4.0,True,Ferrari,0 days 01:31:12.972000,2022-07-31 13:32:13.350,1,3.0,False,,False,True
0 days 01:34:01.082000,SAI,55,0 days 00:01:24.521000,22.0,2.0,,,0 days 00:00:30.396000,0 days 00:00:30.452000,0 days 00:00:23.673000,0 days 01:33:06.996000,0 days 01:33:37.448000,0 days 01:34:01.121000,272.0,236.0,244.0,278.0,False,MEDIUM,5.0,True,Ferrari,0 days 01:32:36.561000,2022-07-31 13:33:36.939,1,3.0,False,,False,True
0 days 01:35:25,SAI,55,0 days 00:01:23.918000,23.0,2.0,,,0 days 00:00:30.140000,0 days 00:00:30.212000,0 days 00:00:23.566000,0 days 01:34:31.261000,0 days 01:35:01.473000,0 days 01:35:25.039000,275.0,237.0,243.0,280.0,False,MEDIUM,6.0,True,Ferrari,0 days 01:34:01.082000,2022-07-31 13:35:01.460,1,3.0,False,,False,True
0 days 01:36:48.741000,SAI,55,0 days 00:01:23.741000,24.0,2.0,,,0 days 00:00:29.806000,0 days 00:00:30.152000,0 days 00:00:23.783000,0 days 01:35:54.845000,0 days 01:36:24.997000,0 days 01:36:48.780000,274.0,236.0,242.0,281.0,False,MEDIUM,7.0,True,Ferrari,0 days 01:35:25,2022-07-31 13:36:25.378,1,3.0,False,,False,True
0 days 01:38:12.318000,SAI,55,0 days 00:01:23.577000,25.0,2.0,,,0 days 00:00:29.850000,0 days 00:00:30.023000,0 days 00:00:23.704000,0 days 01:37:18.630000,0 days 01:37:48.653000,0 days 01:38:12.357000,276.0,238.0,244.0,280.0,False,MEDIUM,8.0,True,Ferrari,0 days 01:36:48.741000,2022-07-31 13:37:49.119,1,3.0,False,,False,True
0 days 01:39:36.122000,SAI,55,0 days 00:01:23.804000,26.0,2.0,,,0 days 00:00:29.806000,0 days 00:00:30.382000,0 days 00:00:23.616000,0 days 01:38:42.163000,0 days 01:39:12.545000,0 days 01:39:36.161000,274.0,237.0,244.0,282.0,False,MEDIUM,9.0,True,Ferrari,0 days 01:38:12.318000,2022-07-31 13:39:12.696,1,3.0,False,,False,True
0 days 01:40:59.853000,SAI,55,0 days 00:01:23.731000,27.0,2.0,,,0 days 00:00:30.064000,0 days 00:00:30.102000,0 days 00:00:23.565000,0 days 01:40:06.225000,0 days 01:40:36.327000,0 days 01:40:59.892000,275.0,238.0,243.0,281.0,False,MEDIUM,10.0,True,Ferrari,0 days 01:39:36.122000,2022-07-31 13:40:36.500,1,3.0,False,,False,True
0 days 01:42:23.501000,SAI,55,0 days 00:01:23.648000,28.0,2.0,,,0 days 00:00:29.900000,0 days 00:00:30.328000,0 days 00:00:23.420000,0 days 01:41:29.792000,0 days 01:42:00.120000,0 days 01:42:23.540000,,236.0,243.0,,False,MEDIUM,11.0,True,Ferrari,0 days 01:40:59.853000,2022-07-31 13:42:00.231,1,3.0,False,,False,True
0 days 01:43:47.673000,SAI,55,0 days 00:01:24.172000,29.0,2.0,,,0 days 00:00:30.253000,0 days 00:00:30.427000,0 days 00:00:23.492000,0 days 01:42:53.793000,0 days 01:43:24.220000,0 days 01:43:47.712000,,238.0,244.0,280.0,False,MEDIUM,12.0,True,Ferrari,0 days 01:42:23.501000,2022-07-31 13:43:23.879,1,3.0,False,,False,True
0 days 01:45:11.453000,SAI,55,0 days 00:01:23.780000,30.0,2.0,,,0 days 00:00:30.016000,0 days 00:00:30.180000,0 days 00:00:23.584000,0 days 01:44:17.728000,0 days 01:44:47.908000,0 days 01:45:11.492000,277.0,239.0,244.0,278.0,False,MEDIUM,13.0,True,Ferrari,0 days 01:43:47.673000,2022-07-31 13:44:48.051,1,3.0,False,,False,True
0 days 01:46:35.495000,SAI,55,0 days 00:01:24.042000,31.0,2.0,,,0 days 00:00:29.838000,0 days 00:00:30.436000,0 days 00:00:23.768000,0 days 01:45:41.330000,0 days 01:46:11.766000,0 days 01:46:35.534000,276.0,237.0,244.0,281.0,False,MEDIUM,14.0,True,Ferrari,0 days 01:45:11.453000,2022-07-31 13:46:11.831,1,3.0,False,,False,True
0 days 01:47:59.765000,SAI,55,0 days 00:01:24.270000,32.0,2.0,,,0 days 00:00:29.843000,0 days 00:00:30.657000,0 days 00:00:23.770000,0 days 01:47:05.377000,0 days 01:47:36.034000,0 days 01:47:59.804000,277.0,240.0,244.0,282.0,False,MEDIUM,15.0,True,Ferrari,0 days 01:46:35.495000,2022-07-31 13:47:35.873,1,3.0,False,,False,True
0 days 01:49:23.561000,SAI,55,0 days 00:01:23.796000,33.0,2.0,,,0 days 00:00:29.908000,0 days 00:00:30.318000,0 days 00:00:23.570000,0 days 01:48:29.712000,0 days 01:49:00.030000,0 days 01:49:23.600000,275.0,238.0,248.0,283.0,False,MEDIUM,16.0,True,Ferrari,0 days 01:47:59.765000,2022-07-31 13:49:00.143,1,3.0,False,,False,True
0 days 01:50:47.316000,SAI,55,0 days 00:01:23.755000,34.0,2.0,,,0 days 00:00:29.663000,0 days 00:00:30.396000,0 days 00:00:23.696000,0 days 01:49:53.263000,0 days 01:50:23.659000,0 days 01:50:47.355000,277.0,239.0,250.0,297.0,False,MEDIUM,17.0,True,Ferrari,0 days 01:49:23.561000,2022-07-31 13:50:23.939,1,3.0,False,,False,True
0 days 01:52:11.519000,SAI,55,0 days 00:01:24.203000,35.0,2.0,,,0 days 00:00:29.885000,0 days 00:00:30.528000,0 days 00:00:23.790000,0 days 01:51:17.240000,0 days 01:51:47.768000,0 days 01:52:11.558000,268.0,239.0,244.0,,False,MEDIUM,18.0,True,Ferrari,0 days 01:50:47.316000,2022-07-31 13:51:47.694,12,3.0,False,,False,True
0 days 01:53:35.615000,SAI,55,0 days 00:01:24.096000,36.0,2.0,,,0 days 00:00:29.805000,0 days 00:00:30.389000,0 days 00:00:23.902000,0 days 01:52:41.363000,0 days 01:53:11.752000,0 days 01:53:35.654000,277.0,235.0,245.0,285.0,False,MEDIUM,19.0,True,Ferrari,0 days 01:52:11.519000,2022-07-31 13:53:11.897,1,3.0,False,,False,True
0 days 01:54:59.691000,SAI,55,0 days 00:01:24.076000,37.0,2.0,,,0 days 00:00:29.900000,0 days 00:00:30.373000,0 days 00:00:23.803000,0 days 01:54:05.554000,0 days 01:54:35.927000,0 days 01:54:59.730000,275.0,239.0,242.0,286.0,False,MEDIUM,20.0,True,Ferrari,0 days 01:53:35.615000,2022-07-31 13:54:35.993,1,3.0,False,,False,True
0 days 01:56:24.045000,SAI,55,0 days 00:01:24.354000,38.0,2.0,,,0 days 00:00:30.190000,0 days 00:00:30.523000,0 days 00:00:23.641000,0 days 01:55:29.920000,0 days 01:56:00.443000,0 days 01:56:24.084000,,238.0,242.0,283.0,False,MEDIUM,21.0,True,Ferrari,0 days 01:54:59.691000,2022-07-31 13:56:00.069,1,3.0,False,,False,True
0 days 01:57:48.668000,SAI,55,0 days 00:01:24.623000,39.0,2.0,,,0 days 00:00:30.151000,0 days 00:00:30.620000,0 days 00:00:23.852000,0 days 01:56:54.235000,0 days 01:57:24.855000,0 days 01:57:48.707000,277.0,233.0,245.0,281.0,False,MEDIUM,22.0,True,Ferrari,0 days 01:56:24.045000,2022-07-31 13:57:24.423,1,2.0,False,,False,True
0 days 01:59:12.758000,SAI,55,0 days 00:01:24.090000,40.0,2.0,,,0 days 00:00:29.955000,0 days 00:00:30.400000,0 days 00:00:23.735000,0 days 01:58:18.662000,0 days 01:58:49.062000,0 days 01:59:12.797000,275.0,235.0,242.0,,False,MEDIUM,23.0,True,Ferrari,0 days 01:57:48.668000,2022-07-31 13:58:49.046,1,1.0,False,,False,True
0 days 02:00:36.653000,SAI,55,0 days 00:01:23.895000,41.0,2.0,,,0 days 00:00:29.992000,0 days 00:00:30.229000,0 days 00:00:23.674000,0 days 01:59:42.789000,0 days 02:00:13.018000,0 days 02:00:36.692000,276.0,238.0,243.0,277.0,False,MEDIUM,24.0,True,Ferrari,0 days 01:59:12.758000,2022-07-31 14:00:13.136,1,1.0,False,,False,True
0 days 02:02:01.145000,SAI,55,0 days 00:01:24.492000,42.0,2.0,,,0 days 00:00:30.174000,0 days 00:00:30.541000,0 days 00:00:23.777000,0 days 02:01:06.866000,0 days 02:01:37.407000,0 days 02:02:01.184000,,239.0,247.0,280.0,False,MEDIUM,25.0,True,Ferrari,0 days 02:00:36.653000,2022-07-31 14:01:37.031,12,1.0,False,,False,True
0 days 02:03:24.766000,SAI,55,0 days 00:01:23.621000,43.0,2.0,,,0 days 00:00:29.641000,0 days 00:00:30.265000,0 days 00:00:23.715000,0 days 02:02:30.825000,0 days 02:03:01.090000,0 days 02:03:24.805000,274.0,236.0,241.0,291.0,False,MEDIUM,26.0,True,Ferrari,0 days 02:02:01.145000,2022-07-31 14:03:01.523,1,1.0,False,,False,True
0 days 02:04:48.950000,SAI,55,0 days 00:01:24.184000,44.0,2.0,,,0 days 00:00:30.037000,0 days 00:00:30.344000,0 days 00:00:23.803000,0 days 02:03:54.842000,0 days 02:04:25.186000,0 days 02:04:48.989000,275.0,238.0,245.0,277.0,False,MEDIUM,27.0,True,Ferrari,0 days 02:03:24.766000,2022-07-31 14:04:25.144,1,1.0,False,,False,True
0 days 02:06:13.194000,SAI,55,0 days 00:01:24.244000,45.0,2.0,,,0 days 00:00:30.057000,0 days 00:00:30.454000,0 days 00:00:23.733000,0 days 02:05:19.046000,0 days 02:05:49.500000,0 days 02:06:13.233000,272.0,233.0,242.0,281.0,False,MEDIUM,28.0,True,Ferrari,0 days 02:04:48.950000,2022-07-31 14:05:49.328,1,1.0,False,,False,True
0 days 02:07:37.483000,SAI,55,0 days 00:01:24.289000,46.0,2.0,,,0 days 00:00:30.089000,0 days 00:00:30.570000,0 days 00:00:23.630000,0 days 02:06:43.322000,0 days 02:07:13.892000,0 days 02:07:37.522000,275.0,235.0,243.0,279.0,False,MEDIUM,29.0,True,Ferrari,0 days 02:06:13.194000,2022-07-31 14:07:13.572,1,1.0,False,,False,True
0 days 02:09:04.115000,SAI,55,0 days 00:01:26.632000,47.0,2.0,,0 days 02:09:02.420000,0 days 00:00:29.977000,0 days 00:00:30.571000,0 days 00:00:26.084000,0 days 02:08:07.499000,0 days 02:08:38.070000,0 days 02:09:04.154000,276.0,233.0,,280.0,False,MEDIUM,30.0,True,Ferrari,0 days 02:07:37.483000,2022-07-31 14:08:37.861,1,2.0,False,,False,False
0 days 02:10:47.251000,SAI,55,0 days 00:01:43.136000,48.0,3.0,0 days 02:09:25.863000,,0 days 00:00:49.865000,0 days 00:00:29.934000,0 days 00:00:23.337000,0 days 02:09:54.019000,0 days 02:10:23.953000,0 days 02:10:47.290000,274.0,240.0,245.0,,False,SOFT,4.0,False,Ferrari,0 days 02:09:04.115000,2022-07-31 14:10:04.493,12,5.0,False,,False,False
0 days 02:12:10.195000,SAI,55,0 days 00:01:22.944000,49.0,3.0,,,0 days 00:00:29.852000,0 days 00:00:29.876000,0 days 00:00:23.216000,0 days 02:11:17.142000,0 days 02:11:47.018000,0 days 02:12:10.234000,273.0,240.0,246.0,281.0,True,SOFT,5.0,False,Ferrari,0 days 02:10:47.251000,2022-07-31 14:11:47.629,1,5.0,False,,False,True
0 days 02:13:32.584000,SAI,55,0 days 00:01:22.389000,50.0,3.0,,,0 days 00:00:29.649000,0 days 00:00:29.597000,0 days 00:00:23.143000,0 days 02:12:39.883000,0 days 02:13:09.480000,0 days 02:13:32.623000,274.0,240.0,243.0,280.0,True,SOFT,6.0,False,Ferrari,0 days 02:12:10.195000,2022-07-31 14:13:10.573,1,5.0,False,,False,True
0 days 02:14:54.584000,SAI,55,0 days 00:01:22,51.0,3.0,,,0 days 00:00:29.547000,0 days 00:00:29.454000,0 days 00:00:22.999000,0 days 02:14:02.170000,0 days 02:14:31.624000,0 days 02:14:54.623000,277.0,242.0,246.0,,True,SOFT,7.0,False,Ferrari,0 days 02:13:32.584000,2022-07-31 14:14:32.962,1,5.0,False,,False,True
0 days 02:16:17.075000,SAI,55,0 days 00:01:22.491000,52.0,3.0,,,0 days 00:00:29.636000,0 days 00:00:29.676000,0 days 00:00:23.179000,0 days 02:15:24.259000,0 days 02:15:53.935000,0 days 02:16:17.114000,276.0,240.0,244.0,283.0,False,SOFT,8.0,False,Ferrari,0 days 02:14:54.584000,2022-07-31 14:15:54.962,1,4.0,False,,False,True
0 days 02:17:39.963000,SAI,55,0 days 00:01:22.888000,53.0,3.0,,,0 days 00:00:29.551000,0 days 00:00:30.048000,0 days 00:00:23.289000,0 days 02:16:46.665000,0 days 02:17:16.713000,0 days 02:17:40.002000,280.0,236.0,247.0,282.0,False,SOFT,9.0,False,Ferrari,0 days 02:16:17.075000,2022-07-31 14:17:17.453,1,4.0,False,,False,True
0 days 02:19:02.947000,SAI,55,0 days 00:01:22.984000,54.0,3.0,,,0 days 00:00:29.607000,0 days 00:00:29.825000,0 days 00:00:23.552000,0 days 02:18:09.609000,0 days 02:18:39.434000,0 days 02:19:02.986000,273.0,242.0,250.0,283.0,False,SOFT,10.0,False,Ferrari,0 days 02:17:39.963000,2022-07-31 14:18:40.341,1,3.0,False,,False,True
0 days 02:20:25.813000,SAI,55,0 days 00:01:22.866000,55.0,3.0,,,0 days 00:00:29.347000,0 days 00:00:30.003000,0 days 00:00:23.516000,0 days 02:19:32.333000,0 days 02:20:02.336000,0 days 02:20:25.852000,279.0,238.0,245.0,296.0,False,SOFT,11.0,False,Ferrari,0 days 02:19:02.947000,2022-07-31 14:20:03.325,1,3.0,False,,False,True
0 days 02:21:48.796000,SAI,55,0 days 00:01:22.983000,56.0,3.0,,,0 days 00:00:29.886000,0 days 00:00:29.811000,0 days 00:00:23.286000,0 days 02:20:55.738000,0 days 02:21:25.549000,0 days 02:21:48.835000,274.0,241.0,246.0,280.0,False,SOFT,12.0,False,Ferrari,0 days 02:20:25.813000,2022-07-31 14:21:26.191,1,3.0,False,,False,True
0 days 02:23:11.469000,SAI,55,0 days 00:01:22.673000,57.0,3.0,,,0 days 00:00:29.682000,0 days 00:00:29.692000,0 days 00:00:23.299000,0 days 02:22:18.517000,0 days 02:22:48.209000,0 days 02:23:11.508000,278.0,238.0,247.0,283.0,False,SOFT,13.0,False,Ferrari,0 days 02:21:48.796000,2022-07-31 14:22:49.174,1,3.0,False,,False,True
0 days 02:24:34.395000,SAI,55,0 days 00:01:22.926000,58.0,3.0,,,0 days 00:00:29.728000,0 days 00:00:29.757000,0 days 00:00:23.441000,0 days 02:23:41.236000,0 days 02:24:10.993000,0 days 02:24:34.434000,275.0,239.0,244.0,282.0,False,SOFT,14.0,False,Ferrari,0 days 02:23:11.469000,2022-07-31 14:24:11.847,1,3.0,False,,False,True
0 days 02:25:57.288000,SAI,55,0 days 00:01:22.893000,59.0,3.0,,,0 days 00:00:29.575000,0 days 00:00:29.711000,0 days 00:00:23.607000,0 days 02:25:04.009000,0 days 02:25:33.720000,0 days 02:25:57.327000,276.0,243.0,245.0,,False,SOFT,15.0,False,Ferrari,0 days 02:24:34.395000,2022-07-31 14:25:34.773,1,3.0,False,,False,True
0 days 02:27:20.525000,SAI,55,0 days 00:01:23.237000,60.0,3.0,,,0 days 00:00:29.685000,0 days 00:00:29.842000,0 days 00:00:23.710000,0 days 02:26:27.012000,0 days 02:26:56.854000,0 days 02:27:20.564000,278.0,240.0,245.0,280.0,False,SOFT,16.0,False,Ferrari,0 days 02:25:57.288000,2022-07-31 14:26:57.666,1,3.0,False,,False,True
0 days 02:28:43.649000,SAI,55,0 days 00:01:23.124000,61.0,3.0,,,0 days 00:00:29.829000,0 days 00:00:29.879000,0 days 00:00:23.416000,0 days 02:27:50.393000,0 days 02:28:20.272000,0 days 02:28:43.688000,,240.0,245.0,281.0,False,SOFT,17.0,False,Ferrari,0 days 02:27:20.525000,2022-07-31 14:28:20.903,1,3.0,False,,False,True
0 days 02:30:07.799000,SAI,55,0 days 00:01:24.150000,62.0,3.0,,,0 days 00:00:29.826000,0 days 00:00:30.233000,0 days 00:00:24.091000,0 days 02:29:13.514000,0 days 02:29:43.747000,0 days 02:30:07.838000,280.0,240.0,247.0,285.0,False,SOFT,18.0,False,Ferrari,0 days 02:28:43.649000,2022-07-31 14:29:44.027,1,3.0,False,,False,True
0 days 02:31:32.035000,SAI,55,0 days 00:01:24.236000,63.0,3.0,,,0 days 00:00:30.185000,0 days 00:00:30.263000,0 days 00:00:23.788000,0 days 02:30:38.023000,0 days 02:31:08.286000,0 days 02:31:32.074000,277.0,240.0,246.0,284.0,False,SOFT,19.0,False,Ferrari,0 days 02:30:07.799000,2022-07-31 14:31:08.177,1,4.0,False,,False,True
0 days 02:32:55.673000,SAI,55,0 days 00:01:23.638000,64.0,3.0,,,0 days 00:00:29.780000,0 days 00:00:30.229000,0 days 00:00:23.629000,0 days 02:32:01.854000,0 days 02:32:32.083000,0 days 02:32:55.712000,276.0,240.0,247.0,283.0,False,SOFT,20.0,False,Ferrari,0 days 02:31:32.035000,2022-07-31 14:32:32.413,1,4.0,False,,False,True
0 days 02:34:19.219000,SAI,55,0 days 00:01:23.546000,65.0,3.0,,,0 days 00:00:29.806000,0 days 00:00:30.127000,0 days 00:00:23.613000,0 days 02:33:25.518000,0 days 02:33:55.645000,0 days 02:34:19.258000,277.0,240.0,246.0,284.0,False,SOFT,21.0,False,Ferrari,0 days 02:32:55.673000,2022-07-31 14:33:56.051,1,4.0,False,,False,True
0 days 02:35:43.207000,SAI,55,0 days 00:01:23.988000,66.0,3.0,,,0 days 00:00:29.813000,0 days 00:00:30.385000,0 days 00:00:23.790000,0 days 02:34:49.071000,0 days 02:35:19.456000,0 days 02:35:43.246000,,236.0,245.0,283.0,False,SOFT,22.0,False,Ferrari,0 days 02:34:19.219000,2022-07-31 14:35:19.597,1,4.0,False,,False,True
0 days 02:37:07.807000,SAI,55,0 days 00:01:24.600000,67.0,3.0,,,0 days 00:00:29.796000,0 days 00:00:30.860000,0 days 00:00:23.944000,0 days 02:36:13.042000,0 days 02:36:43.902000,0 days 02:37:07.846000,282.0,239.0,245.0,285.0,False,SOFT,23.0,False,Ferrari,0 days 02:35:43.207000,2022-07-31 14:36:43.585,12,4.0,False,,False,True
0 days 02:38:53.114000,SAI,55,0 days 00:01:45.307000,68.0,3.0,,,0 days 00:00:30.041000,0 days 00:00:44.304000,0 days 00:00:30.962000,0 days 02:37:37.887000,0 days 02:38:22.191000,0 days 02:38:53.153000,274.0,133.0,211.0,280.0,False,SOFT,24.0,False,Ferrari,0 days 02:37:07.807000,2022-07-31 14:38:08.185,26,4.0,False,,False,False
0 days 02:40:29.683000,SAI,55,0 days 00:01:36.569000,69.0,3.0,,,0 days 00:00:40.184000,0 days 00:00:31.822000,0 days 00:00:24.563000,0 days 02:39:33.337000,0 days 02:40:05.159000,0 days 02:40:29.722000,246.0,231.0,246.0,221.0,False,SOFT,25.0,False,Ferrari,0 days 02:38:53.114000,2022-07-31 14:39:53.492,671,4.0,False,,False,False
